application_id,vae_reconstruction_prob,rule_violation_score,rule_codes_fired,lgbm_risk_score,top_shap_features
BR202526000087680,0.95815194,0.0,,0.019778559491515912,"x_university_id,flag_fee_exceeds_income,x_course_year"
TR202526000087657,0.98653036,0.0,,0.0066507065088980705,"flag_fee_exceeds_income,x_university_id,state_verify_by"
TR202526000087713,0.9188296,3.0,"X13_X21,X13_FLAG,FEE_EXCEED",0.9999863477818014,"flag_fee_exceeds_income,flag_income_below_20000,misc_fee"
BR202526000087737,0.9508886,1.0,FEE_EXCEED,0.9998484465087333,"flag_fee_exceeds_income,x_university_id,state_verify_by"
DL202526000087722,0.9790721,0.0,,0.00044400338031817956,"flag_fee_exceeds_income,x_course_year,x_university_id"
AS202526000087821,0.96658146,0.0,,0.03599945716579317,"flag_fee_exceeds_income,x_course_year,annual_family_income"
AS202526000087760,0.94216,0.0,,0.002260415540951738,"flag_fee_exceeds_income,x_university_id,x_percentage"
BR202526000087778,0.96309423,0.0,,0.012889900203043711,"x_university_id,flag_fee_exceeds_income,x_course_year"
BR202526000087765,0.96956426,0.0,,0.5986314313099639,"x_university_id,state_verify_by,flag_fee_exceeds_income"
GJ202526000087774,0.9714161,0.0,,0.04072625003672262,"ip_application_count,flag_fee_exceeds_income,permanent_pincode"
TN202526000087876,0.98028266,0.0,,0.00017122174505010027,"flag_fee_exceeds_income,x_university_id,ip_application_count"
AS202526000087882,0.98315805,0.0,,0.0010088551993671989,"flag_fee_exceeds_income,ip_application_count,misc_fee"
UT202526000087950,0.9596845,0.0,,0.00036543903664892544,"x_course_year,permanent_pincode,flag_fee_exceeds_income"
BR202526000087638,0.9789407,2.0,X9,0.8110901009103129,"x_university_id,flag_fee_exceeds_income,x_percentage"
BR202526000088026,0.96899843,0.0,,0.0915944553163387,"x_university_id,flag_fee_exceeds_income,x_course_year"
AS202526000087978,0.98646533,0.0,,0.00017717315789115957,"flag_fee_exceeds_income,x_university_id,ip_application_count"
TR202526000088100,0.96330726,0.0,,0.0005491443818092956,"flag_fee_exceeds_income,x_university_id,age_at_registration"
AS202526000088052,0.9220948,2.0,X10,0.6959057110334026,"flag_fee_exceeds_income,vae_reconstruction_prob,x_percentage"
AS202526000088484,0.9439758,0.0,,0.013449545183064428,"flag_fee_exceeds_income,xii_university_id,ip_application_count"
GJ202526000087907,0.9724465,0.0,,0.020350170349035662,"ip_application_count,flag_fee_exceeds_income,permanent_pincode"
AS202526000087883,0.93852574,0.0,,0.005580930048014791,"flag_fee_exceeds_income,vae_reconstruction_prob,c_institution_id"
AS202526000087988,0.94139874,0.0,,0.0024280838423684334,"flag_fee_exceeds_income,x_university_id,x_course_year"
BR202526000088145,0.9401937,0.0,,0.015801772486129156,"x_university_id,flag_fee_exceeds_income,permanent_pincode"
AS202526000088010,0.9410334,0.0,,0.02942785440591942,"flag_fee_exceeds_income,ip_application_count,x_course_year"
AS202526000088006,0.97653097,0.0,,0.0001910190060283259,"flag_fee_exceeds_income,x_university_id,name_similarity_score"
HR202526000088108,0.92234397,1.0,FEE_EXCEED,0.9996996245023735,"flag_fee_exceeds_income,misc_fee,ip_application_count"
KL202526000088134,0.97942615,0.0,,0.00025759109187848485,"flag_fee_exceeds_income,x_university_id,x_course_year"
WB202526000088139,0.9889835,0.0,,7.614825189253257e-05,"flag_fee_exceeds_income,x_university_id,vae_reconstruction_prob"
AS202526000088122,0.9869193,0.0,,0.004125312577615742,"flag_fee_exceeds_income,vae_reconstruction_prob,state_verify_by"
AS202526000088168,0.98991996,0.0,,0.00015052147598444883,"flag_fee_exceeds_income,x_university_id,vae_reconstruction_prob"
GJ202526000088119,0.96579677,0.0,,0.03558363165575514,"ip_application_count,flag_fee_exceeds_income,permanent_pincode"
GJ202526000088179,0.97515047,4.0,"UN,UN_AGG",0.994747520608829,"mobile_unique_fathers_count,mobile_application_count,flag_fee_exceeds_income"
OR202526000088286,0.98471797,0.0,,8.756411519233355e-05,"flag_fee_exceeds_income,x_university_id,x_course_year"
WB202526000088297,0.9808359,0.0,,8.558567299226526e-05,"flag_fee_exceeds_income,x_university_id,x_percentage"
AS202526000091665,0.9813038,0.0,,0.004799046416723489,"flag_fee_exceeds_income,x_course_year,name_similarity_score"
AS202526000091579,0.97568357,0.0,,0.05921359050812124,"flag_fee_exceeds_income,x_course_year,x_percentage"
KA202526000091521,0.96434265,1.0,FEE_EXCEED,0.9999257916158745,"flag_fee_exceeds_income,ip_application_count,x_course_year"
MH202526000091595,0.9480601,0.0,,0.00013087584018229678,"flag_fee_exceeds_income,x_university_id,x_course_year"
AS202526000091535,0.97187096,0.0,,0.0017691371683620364,"flag_fee_exceeds_income,x_university_id,x_course_year"
AS202526000091576,0.9753338,0.0,,0.001233586567840013,"c_institution_id,flag_fee_exceeds_income,x_university_id"
AS202526000091615,0.9855981,0.0,,0.02646652785579015,"flag_fee_exceeds_income,x_course_year,vae_reconstruction_prob"
MH202526002489632,0.97747684,0.0,,0.00013793893855641845,"flag_fee_exceeds_income,state_verify_by,x_university_id"
BR202526000094793,0.9763893,0.0,,0.6373002983893745,"x_university_id,state_verify_by,permanent_pincode"
GJ202526000094825,0.9746149,2.0,IP_CONC,0.9990107598130011,"ip_application_count,flag_fee_exceeds_income,permanent_pincode"
BR202526000094696,0.9727939,0.0,,0.25280260770461277,"x_university_id,permanent_pincode,state_verify_by"
TN202526000094734,0.9163212,0.0,,0.0005547180836346444,"permanent_pincode,flag_fee_exceeds_income,misc_fee"
AS202526000094768,0.9754656,0.0,,0.0006287758181865382,"misc_fee,flag_fee_exceeds_income,x_course_year"
AS202526000094727,0.9763699,0.0,,0.012568527636257132,"flag_fee_exceeds_income,x_course_year,name_similarity_score"
AS202526000094841,0.9586781,0.0,,0.18015197537910652,"x_course_year,flag_fee_exceeds_income,admission_year"
GJ202526000094816,0.96733624,2.0,IP_CONC,0.9974346565633765,"ip_application_count,annual_family_income,flag_fee_exceeds_income"
AS202526000094829,0.9759199,0.0,,0.024978804403025485,"flag_fee_exceeds_income,x_course_year,name_similarity_score"
PB202526000094844,0.9287037,0.0,,0.0006638177404646844,"flag_fee_exceeds_income,age_at_registration,x_university_id"
MN202526000095002,0.96115375,0.0,,0.004472655979860347,"flag_fee_exceeds_income,religion,x_course_year"
ML202526000094875,0.97569495,0.0,,0.01499231395913731,"flag_fee_exceeds_income,x_university_id,entitled_lumpsump_amount"
AS202526000094742,0.9374435,0.0,,0.00724986351132862,"flag_fee_exceeds_income,xii_university_id,vae_reconstruction_prob"
TN202526000094945,0.955038,1.0,FEE_EXCEED,0.9999491217722093,"flag_fee_exceeds_income,entitled_lumpsump_amount,x_percentage"
MH202526000095056,0.9826791,0.0,,0.0004308407114030179,"flag_fee_exceeds_income,x_university_id,x_course_year"
MP202526000368096,0.94688785,0.0,,0.00024891304676060523,"flag_fee_exceeds_income,state_verify_by,ip_application_count"
TR202526000095039,0.965855,0.0,,0.001092514931368389,"flag_fee_exceeds_income,x_university_id,x_course_year"
KA202526000095075,0.9271143,3.0,"X13_X21,X13_FLAG,FEE_EXCEED",0.9999883867025249,"flag_fee_exceeds_income,flag_income_below_20000,x_course_year"
UP202526000095109,0.949826,1.0,FEE_EXCEED,0.9999090323660521,"flag_fee_exceeds_income,vae_reconstruction_prob,permanent_pincode"
AS202526000095097,0.9832393,0.0,,0.00020292400296199583,"annual_family_income,c_institution_id,flag_fee_exceeds_income"
NL202526000095107,0.96022266,0.0,,0.0026476838944520156,"flag_fee_exceeds_income,dist_verify_by,x_course_year"
AS202526000095086,0.9807095,0.0,,0.03054566821969682,"flag_fee_exceeds_income,mobile_no,x_course_year"
OR202526001581532,0.94746006,3.0,"X7,X7_FLAG",0.9990829686845234,"flag_postmatric_age_over35,age_at_registration,flag_fee_exceeds_income"
BR202526000095146,0.98128176,2.0,X9,0.8489302616639591,"x_university_id,permanent_pincode,state_verify_by"
AS202526000095227,0.9781696,0.0,,0.0027037354119203395,"misc_fee,flag_fee_exceeds_income,ip_application_count"
BR202526000095209,0.98555523,0.0,,0.03710931507344963,"x_university_id,x_course_year,flag_fee_exceeds_income"
AS202526000095261,0.9862364,0.0,,0.003751793313046334,"flag_fee_exceeds_income,c_course_id,name_similarity_score"
BR202526000095314,0.9738253,0.0,,0.017059876971323138,"x_university_id,flag_fee_exceeds_income,permanent_pincode"
SK202526000095346,0.923224,1.0,FEE_EXCEED,0.9996542668865033,"flag_fee_exceeds_income,misc_fee,religion"
AS202526000095339,0.98672605,0.0,,0.0008711342526271702,"misc_fee,flag_fee_exceeds_income,vae_reconstruction_prob"
TN202526000095290,0.96593994,0.0,,0.00045201247117151853,"flag_fee_exceeds_income,permanent_pincode,x_percentage"
AS202526000095240,0.9717776,0.0,,0.00028061342104803214,"x_course_year,flag_fee_exceeds_income,c_institution_id"
WB202526000095187,0.9706356,0.0,,0.00010311247017404774,"flag_fee_exceeds_income,x_university_id,ip_application_count"
TN202526000095306,0.97243285,0.0,,0.0003680995288020504,"permanent_pincode,flag_fee_exceeds_income,misc_fee"
KL202526000095347,0.91468775,1.0,FEE_EXCEED,0.9999445297904661,"flag_fee_exceeds_income,misc_fee,ip_application_count"
MP202526000531344,0.95540476,0.0,,0.00021411682383076113,"flag_fee_exceeds_income,state_verify_by,x_university_id"
RJ202526000095408,0.95287657,1.0,FEE_EXCEED,0.9999227802080776,"flag_fee_exceeds_income,misc_fee,permanent_pincode"
WB202526000095509,0.9853678,0.0,,4.596909320379115e-05,"flag_fee_exceeds_income,x_university_id,vae_reconstruction_prob"
AP202526000095403,0.9756686,0.0,,0.011341152921043467,"flag_fee_exceeds_income,x_course_year,permanent_pincode"
AS202526000095457,0.953692,0.0,,0.0013287069015339747,"flag_fee_exceeds_income,x_university_id,x_course_year"
MN202526000095467,0.9405425,0.0,,0.0013721764149864112,"flag_fee_exceeds_income,religion,state_verify_by"
BR202526000095472,0.976133,2.0,X9,0.8438365518911431,"x_university_id,state_verify_by,permanent_pincode"
AS202526000095612,0.9766362,0.0,,0.02010372064983757,"x_course_year,flag_fee_exceeds_income,x_percentage"
AS202526000095529,0.9652565,0.0,,0.011077416886548853,"flag_fee_exceeds_income,x_course_year,annual_family_income"
KA202526000095598,0.98075753,0.0,,0.0001249345145623543,"flag_fee_exceeds_income,annual_family_income,x_university_id"
WB202526000095560,0.97786975,0.0,,0.003069682270202499,"flag_fee_exceeds_income,x_course_year,state_verify_by"
MH202526000095658,0.98137534,0.0,,0.0003439655660909544,"flag_fee_exceeds_income,x_course_year,x_university_id"
MP202526000560858,0.95451516,0.0,,0.0038730270013619963,"permanent_pincode,flag_fee_exceeds_income,entitled_lumpsump_amount"
BR202526000095547,0.94300455,0.0,,0.4354041273493413,"x_university_id,state_verify_by,flag_fee_exceeds_income"
AS202526000095561,0.97509205,0.0,,0.002228633277848704,"flag_fee_exceeds_income,x_course_year,xii_percentage"
BR202526000095656,0.9682251,0.0,,0.009621926685031049,"x_university_id,flag_fee_exceeds_income,name_similarity_score"
WB202526000095636,0.9326229,3.0,"X13_X21,X13_FLAG,FEE_EXCEED",0.9999737357646654,"flag_fee_exceeds_income,flag_income_below_20000,name_similarity_score"
WB202526000095668,0.9393202,0.0,,0.00022437249281526085,"flag_fee_exceeds_income,x_university_id,ip_application_count"
AS202526000095789,0.9851459,0.0,,0.00014383275069391986,"flag_fee_exceeds_income,c_institution_id,ip_application_count"
BR202526000095788,0.9781145,0.0,,0.7166657591897359,"x_university_id,state_verify_by,flag_fee_exceeds_income"
GJ202526000095870,0.9735631,0.0,,0.0023425032451331357,"flag_fee_exceeds_income,ip_application_count,permanent_pincode"
MN202526000095767,0.96861535,0.0,,0.0009806895319475557,"flag_fee_exceeds_income,misc_fee,state_verify_by"
AS202526000095816,0.983482,0.0,,0.004052340338282401,"flag_fee_exceeds_income,xii_university_id,ip_application_count"
GJ202526000095854,0.9792237,0.0,,0.0042914438448582405,"flag_fee_exceeds_income,permanent_pincode,ip_application_count"
GJ202526000095776,0.97722,0.0,,0.0016724847780029293,"flag_fee_exceeds_income,permanent_pincode,ip_application_count"
MP202526000682835,0.9564584,0.0,,0.0001694238545082556,"flag_fee_exceeds_income,state_verify_by,x_university_id"
BR202526000095886,0.9788404,2.0,X9,0.8820507916025274,"x_university_id,state_verify_by,flag_fee_exceeds_income"
MH202526000095892,0.9815661,0.0,,0.001450225371729588,"flag_fee_exceeds_income,misc_fee,ip_application_count"
AS202526000095885,0.9750974,0.0,,0.013834334120332184,"c_institution_id,flag_fee_exceeds_income,x_course_year"
NL202526000095933,0.9502045,1.0,FEE_EXCEED,0.999625063130265,"flag_fee_exceeds_income,c_institution_id,xii_percentage"
WB202526000095964,0.97514683,0.0,,0.00016044968638151248,"flag_fee_exceeds_income,x_university_id,x_course_year"
KA202526000096033,0.97466964,0.0,,0.00015331462205856754,"flag_fee_exceeds_income,x_university_id,x_course_year"
AP202526000095974,0.9647945,0.0,,0.0026688252369020853,"flag_fee_exceeds_income,permanent_pincode,entitled_lumpsump_amount"
GJ202526000095962,0.97234917,0.0,,0.02284610163153044,"ip_application_count,flag_fee_exceeds_income,age_at_registration"
MH202526000096045,0.9305782,1.0,FEE_EXCEED,0.9999296328044018,"flag_fee_exceeds_income,misc_fee,ip_application_count"
WB202526000096064,0.971116,0.0,,0.00022703126301170323,"flag_fee_exceeds_income,x_university_id,x_course_year"
GJ202526000096104,0.9754313,0.0,,0.0016844333916493123,"flag_fee_exceeds_income,permanent_pincode,entitled_lumpsump_amount"
AS202526000096118,0.987014,0.0,,7.994426332954046e-05,"flag_fee_exceeds_income,x_university_id,ip_application_count"
BR202526000096159,0.95994216,2.0,X9,0.8778576952973425,"x_university_id,state_verify_by,flag_fee_exceeds_income"
AS202526000095997,0.9632828,1.0,FEE_EXCEED,0.9993592911207135,"flag_fee_exceeds_income,misc_fee,mobile_no"
AP202526000096158,0.9751679,0.0,,0.0004217165259966891,"flag_fee_exceeds_income,x_university_id,x_course_year"
GJ202526000096238,0.9635701,0.0,,0.017366046851214942,"ip_application_count,flag_fee_exceeds_income,permanent_pincode"
AS202526000096170,0.98596627,0.0,,0.0013197597620464927,"flag_fee_exceeds_income,x_course_year,ip_application_count"
BR202526000096197,0.97318006,0.0,,0.4351980093909751,"x_university_id,state_verify_by,flag_fee_exceeds_income"
MP202526000864946,0.9871355,0.0,,6.935233915932722e-05,"flag_fee_exceeds_income,vae_reconstruction_prob,x_university_id"
AS202526000096396,0.97301507,0.0,,0.00015221716368831722,"flag_fee_exceeds_income,x_university_id,x_course_year"
BR202526000096371,0.97911334,2.0,X10,0.9179952550194774,"x_university_id,permanent_pincode,competitive_exam_state"
ML202526000096332,0.9705952,0.0,,0.004453519061767259,"annual_family_income,flag_fee_exceeds_income,x_course_year"
BR202526000096386,0.96393824,0.0,,0.052354394050906354,"x_university_id,x_course_year,flag_fee_exceeds_income"
PB202526000096363,0.9433116,0.0,,0.000849288549531815,"permanent_pincode,flag_fee_exceeds_income,x_percentage"
MN202526000096401,0.9682658,0.0,,0.0013314312485375483,"flag_fee_exceeds_income,religion,state_verify_by"
TN202526000096468,0.9569612,0.0,,0.0024898851697034694,"flag_fee_exceeds_income,ip_application_count,permanent_pincode"
KA202526000096453,0.9561417,1.0,UW,0.9997958948376678,"flag_income_below_20000,flag_fee_exceeds_income,vae_reconstruction_prob"
MN202526000096443,0.95990044,0.0,,0.006108257822690888,"ip_application_count,flag_fee_exceeds_income,institute_application_count"
MN202526000096526,0.9812109,0.0,,0.0012846931220252505,"flag_fee_exceeds_income,entitled_lumpsump_amount,x_course_year"
AS202526000096585,0.89708215,0.0,,0.011435762784546437,"flag_fee_exceeds_income,x_percentage,lgd_district_code"
UP202526000096623,0.966522,0.0,,0.0006256522850268459,"flag_fee_exceeds_income,x_university_id,x_course_year"
TR202526000096632,0.9393817,2.0,IP_CONC,0.999691668191435,"ip_application_count,misc_fee,x_course_year"
MN202526000096628,0.96747494,0.0,,0.00023486946345800783,"flag_fee_exceeds_income,x_course_year,institute_application_count"
TR202526000096590,0.98353297,0.0,,0.010428406455279161,"flag_fee_exceeds_income,x_university_id,state_verify_by"
AS202526000096700,0.98397434,0.0,,0.00014649052298234757,"flag_fee_exceeds_income,x_university_id,ip_application_count"
TN202526000096713,0.9188217,1.0,FEE_EXCEED,0.9996763181875953,"flag_fee_exceeds_income,ip_application_count,x_university_id"
BR202526000098518,0.9839809,0.0,,0.006312210156981019,"flag_fee_exceeds_income,x_university_id,x_course_year"
PB202526000096702,0.91507894,1.0,FEE_EXCEED,0.9999431027209239,"flag_fee_exceeds_income,misc_fee,vae_reconstruction_prob"
BR202526000097210,0.98677844,0.0,,0.01146551695589513,"flag_fee_exceeds_income,permanent_pincode,x_university_id"
AS202526000095028,0.9898377,0.0,,0.021638368584157967,"flag_fee_exceeds_income,vae_reconstruction_prob,x_percentage"
MP202526001108378,0.9650387,0.0,,0.0003893180961443267,"flag_fee_exceeds_income,state_verify_by,entitled_lumpsump_amount"
HR202526000096871,0.90675616,1.0,FEE_EXCEED,0.9998419497605083,"flag_fee_exceeds_income,misc_fee,permanent_pincode"
MN202526000096895,0.9463007,0.0,,0.0009885826400325229,"annual_family_income,flag_fee_exceeds_income,c_institution_id"
HR202526000096918,0.97102326,0.0,,0.0006014347058967885,"flag_fee_exceeds_income,x_university_id,x_course_year"
BR202526000096902,0.9792458,0.0,,0.46238557491952054,"x_university_id,state_verify_by,flag_fee_exceeds_income"
AS202526000096927,0.968315,1.0,FEE_EXCEED,0.999872061905792,"flag_fee_exceeds_income,state_verify_by,age_at_registration"
MN202526000096969,0.9328527,3.0,"IP_CONC,FEE_EXCEED",0.9999937920015757,"flag_fee_exceeds_income,ip_application_count,misc_fee"
OR202526000097043,0.92374396,4.0,"X7,FEE_EXCEED,X7_FLAG",0.9999830633529735,"flag_fee_exceeds_income,flag_postmatric_age_over35,age_at_registration"
BR202526000097032,0.975318,2.0,X9,0.8673454748583959,"x_university_id,state_verify_by,flag_fee_exceeds_income"
MN202526000097102,0.979037,0.0,,0.0008988063539474543,"flag_fee_exceeds_income,parent_occupation,state_verify_by"
BR202526000097123,0.9828583,2.0,X10,0.8785573541775471,"x_university_id,permanent_pincode,flag_fee_exceeds_income"
BR202526000097121,0.9460211,1.0,FEE_EXCEED,0.9995772450672861,"flag_fee_exceeds_income,x_university_id,misc_fee"
PB202526000097158,0.97479624,0.0,,0.0003611304147855683,"flag_fee_exceeds_income,x_university_id,permanent_pincode"
UT202526000097199,0.9520326,0.0,,0.0002717726262237989,"permanent_pincode,flag_fee_exceeds_income,x_course_year"
PB202526000097208,0.95161355,3.0,"X1,X1_FLAG",0.9989335105873928,"flag_prematric_age_over20,age_at_registration,flag_fee_exceeds_income"
AS202526000097241,0.97581106,0.0,,0.0023023338011656782,"flag_fee_exceeds_income,category_id,state_verify_by"
PB202526000097248,0.9671524,0.0,,0.0004166938798549568,"flag_fee_exceeds_income,x_course_year,permanent_pincode"
UT202526000097287,0.93215233,0.0,,0.0014542703648021892,"flag_fee_exceeds_income,permanent_pincode,age_at_registration"
BR202526000097231,0.93001556,0.0,,0.6319406951293995,"x_university_id,state_verify_by,flag_fee_exceeds_income"
TS202526000097304,0.929436,1.0,FEE_EXCEED,0.9999720802392981,"flag_fee_exceeds_income,x_university_id,misc_fee"
AS202526000097367,0.9755707,0.0,,0.000287063522391475,"flag_fee_exceeds_income,x_university_id,x_course_year"
BR202526000097344,0.95869267,2.0,X9,0.8676395376712912,"x_university_id,state_verify_by,flag_fee_exceeds_income"
BR202526000097419,0.9686289,0.0,,0.505194638660036,"x_university_id,state_verify_by,flag_fee_exceeds_income"
DL202526004682922,0.9450056,0.0,,0.010051476874683921,"flag_fee_exceeds_income,permanent_pincode,x_university_id"
MP202526001151905,0.96247196,1.5,FM_ENG,0.9992907624637654,"is_father_name_eq_mother,flag_fee_exceeds_income,state_verify_by"
BR202526000097491,0.9845984,0.0,,0.035360445787534604,"x_university_id,flag_fee_exceeds_income,x_course_year"
AS202526000097495,0.9846002,0.0,,0.010940676104033665,"flag_fee_exceeds_income,x_university_id,x_course_year"
HP202526000097480,0.97429603,0.0,,0.0002059027348675292,"flag_fee_exceeds_income,x_university_id,permanent_pincode"
ML202526000097527,0.94259965,0.0,,0.0007347386707103706,"flag_fee_exceeds_income,religion,state_verify_by"
PB202526000097413,0.9755079,0.0,,0.00035061835467028557,"flag_fee_exceeds_income,x_university_id,x_course_year"
PB202526000097582,0.9756128,0.0,,0.00021456139977263226,"flag_fee_exceeds_income,annual_family_income,x_university_id"
AS202526000097508,0.9857252,0.0,,0.014220668507062524,"flag_fee_exceeds_income,vae_reconstruction_prob,x_percentage"
BR202526000097601,0.97911483,0.0,,0.17157579312419513,"x_university_id,permanent_pincode,flag_fee_exceeds_income"
AS202526000097640,0.9873816,0.0,,0.0534255977171002,"x_university_id,flag_fee_exceeds_income,x_course_year"
HP202526000097645,0.9724757,0.0,,0.0004839796871141109,"flag_fee_exceeds_income,x_university_id,permanent_pincode"
UT202526000097621,0.9633543,0.0,,0.0022305719155987663,"permanent_pincode,flag_fee_exceeds_income,x_course_year"
UP202526000097671,0.9765851,0.0,,0.0002726442936641683,"flag_fee_exceeds_income,x_university_id,permanent_pincode"
BR202526000097682,0.95509106,0.0,,0.4938385575141459,"x_university_id,state_verify_by,flag_fee_exceeds_income"
AS202526000097624,0.98332316,0.0,,0.04461043803950129,"flag_fee_exceeds_income,x_course_year,x_percentage"
AP202526000097834,0.93808407,1.0,FEE_EXCEED,0.999233745004969,"flag_fee_exceeds_income,disability_percentage,x_university_id"
KL202526000097767,0.96384627,0.0,,0.000860947279737741,"flag_fee_exceeds_income,permanent_pincode,vae_reconstruction_prob"
BR202526000097747,0.9719529,0.0,,0.5484232387581481,"x_university_id,state_verify_by,flag_fee_exceeds_income"
BR202526000097823,0.97433805,0.0,,0.5068272336967817,"x_university_id,permanent_pincode,state_verify_by"
OR202526000097776,0.9798121,0.0,,0.0021214504521511477,"flag_fee_exceeds_income,permanent_pincode,ip_application_count"
AS202526000097866,0.934319,2.0,"X13_X21,X13_FLAG",0.9991821815574753,"flag_income_below_20000,x_course_year,flag_fee_exceeds_income"
MP202526001230081,0.9567815,3.0,"X1,X1_FLAG",0.9977259444199782,"flag_prematric_age_over20,age_at_registration,flag_fee_exceeds_income"
MP202526001229231,0.9686535,0.0,,0.00021093127328342644,"flag_fee_exceeds_income,state_verify_by,x_course_year"
ML202526000097740,0.98691326,0.0,,0.0006070444769378913,"flag_fee_exceeds_income,vae_reconstruction_prob,misc_fee"
PB202526000097888,0.9638027,0.0,,0.0003336892149121306,"flag_fee_exceeds_income,age_at_registration,x_course_year"
BR202526000097907,0.98566943,0.0,,0.0029024348302234605,"flag_fee_exceeds_income,x_university_id,vae_reconstruction_prob"
AS202526000097934,0.9811511,0.0,,0.08535103626954182,"flag_fee_exceeds_income,x_course_year,x_percentage"
AS202526000098605,0.9594325,0.0,,0.06449472446530648,"flag_fee_exceeds_income,x_course_year,x_percentage"
HR202526000098760,0.97053856,0.0,,0.0003599823376817933,"flag_fee_exceeds_income,permanent_pincode,x_university_id"
AS202526000097950,0.97367835,0.0,,0.013473649660285225,"flag_fee_exceeds_income,x_course_year,ip_application_count"
BR202526000097914,0.9573763,0.0,,0.34163592528540077,"x_university_id,state_verify_by,name_similarity_score"
BR202526000097990,0.9664471,2.0,X9,0.8686625618045609,"x_university_id,state_verify_by,flag_fee_exceeds_income"
AS202526000097930,0.974937,0.0,,0.011908442990912814,"flag_fee_exceeds_income,state_verify_by,x_percentage"
BR202526000097939,0.974117,2.0,X9,0.7530290972782366,"x_university_id,state_verify_by,flag_fee_exceeds_income"
TR202526000097921,0.9213648,3.0,"X7,X7_FLAG",0.9967889645123645,"flag_postmatric_age_over35,x_course_year,flag_fee_exceeds_income"
HP202526000097947,0.9625009,0.0,,0.00045626323788157424,"flag_fee_exceeds_income,permanent_pincode,x_university_id"
TS202526000098046,0.9673578,0.0,,0.0002606002666929183,"flag_fee_exceeds_income,x_course_year,x_university_id"
BR202526000097938,0.9765963,0.0,,0.44297554198097083,"x_university_id,state_verify_by,flag_fee_exceeds_income"
TN202526000097997,0.9797747,0.0,,0.0009284692360388907,"flag_fee_exceeds_income,permanent_pincode,entitled_lumpsump_amount"
BR202526000098019,0.9735469,0.0,,0.14733104665919733,"x_university_id,state_verify_by,permanent_pincode"
KL202526000098029,0.96594995,0.0,,0.00044385556176592376,"flag_fee_exceeds_income,x_university_id,x_course_year"
PB202526000098067,0.9795435,0.0,,0.0008123219901381093,"flag_fee_exceeds_income,ip_application_count,x_course_year"
BR202526000097922,0.9639999,0.0,,0.006602883969272006,"flag_fee_exceeds_income,x_course_year,permanent_pincode"
BR202526000098098,0.96186423,0.0,,0.012285620156865565,"x_university_id,x_course_year,flag_fee_exceeds_income"
AS202526000097918,0.9726924,0.0,,0.005526425951334473,"flag_fee_exceeds_income,ip_application_count,x_course_year"
HP202526000098121,0.9620052,0.0,,0.0020253408680463796,"permanent_pincode,flag_fee_exceeds_income,village_id"
AS202526000098154,0.94117147,0.0,,0.04881349177997992,"flag_fee_exceeds_income,x_course_year,aadhaar_vault_ref_token"
AS202526000098097,0.96672904,0.0,,0.0020763342074871295,"flag_fee_exceeds_income,x_university_id,x_course_year"
PB202526000098134,0.9794709,0.0,,0.0007700118324595888,"flag_fee_exceeds_income,ip_application_count,x_course_year"
BR202526000098254,0.9692688,0.0,,0.006156036665577633,"x_university_id,x_course_year,flag_fee_exceeds_income"
AS202526000095120,0.9760274,0.0,,0.0016139728744141329,"x_course_year,flag_fee_exceeds_income,age_at_registration"
BR202526000098104,0.9767835,0.0,,0.4384615835347033,"x_university_id,state_verify_by,permanent_pincode"
UP202526000098260,0.9714986,0.0,,0.0008608899896851965,"permanent_pincode,flag_fee_exceeds_income,x_course_year"
AS202526000098196,0.93583447,0.0,,0.0015097921115275808,"flag_fee_exceeds_income,misc_fee,c_institution_id"
HP202526000098397,0.9679217,0.0,,0.002609743169468175,"permanent_pincode,flag_fee_exceeds_income,x_percentage"
HP202526000098251,0.97396886,0.0,,0.0004415109976262651,"flag_fee_exceeds_income,x_university_id,permanent_pincode"
PB202526000098072,0.95478874,0.0,,0.0008518762012669569,"flag_fee_exceeds_income,permanent_pincode,x_university_id"
AS202526000098252,0.96936333,0.0,,0.0004600810213620639,"annual_family_income,flag_fee_exceeds_income,ip_application_count"
AS202526000098242,0.96283764,0.0,,0.0016735487579850508,"flag_fee_exceeds_income,x_percentage,state_verify_by"
PB202526000098209,0.97005796,0.0,,0.0003781980337711443,"flag_fee_exceeds_income,state_verify_by,x_university_id"
BR202526000098263,0.98595804,0.0,,0.08776842140730098,"x_university_id,flag_fee_exceeds_income,permanent_pincode"
BR202526000098115,0.97604054,2.0,X9,0.8156226135382354,"x_university_id,state_verify_by,flag_fee_exceeds_income"
AS202526000098324,0.9268963,1.5,FM_ENG,0.9989168271794813,"is_father_name_eq_mother,flag_fee_exceeds_income,ip_application_count"
AS202526000098403,0.97962445,0.0,,0.00398635577207227,"flag_fee_exceeds_income,state_verify_by,ip_application_count"
HP202526000091602,0.9423338,3.0,"X1,X1_FLAG",0.9984874260509153,"flag_prematric_age_over20,age_at_registration,flag_fee_exceeds_income"
AS202526000091517,0.95745105,0.0,,0.0020070889443768837,"c_institution_id,flag_fee_exceeds_income,ip_application_count"
KA202526000091599,0.98089355,0.0,,0.00021714909539906528,"flag_fee_exceeds_income,x_university_id,x_course_year"
MP202526000091664,0.9897552,0.0,,0.00029816019909576706,"flag_fee_exceeds_income,x_university_id,vae_reconstruction_prob"
BR202526000091544,0.96599895,0.0,,0.023783762598180505,"x_university_id,permanent_pincode,ip_application_count"
